datetime,grid_id,value
2017-08-19T08:00:00Z,DJN0F,20.27825825825826
2017-08-19T08:00:00Z,E5P9N,17.59772522522523
2017-08-19T08:00:00Z,FRITQ,16.119999999999997
2017-08-19T08:00:00Z,H96P6,18.04744152046784
2017-08-19T08:00:00Z,PG3MI,18.322222222222223
2017-08-19T08:00:00Z,QJHW4,18.021876876876878
2017-08-19T08:00:00Z,WT52R,17.328220720720722
2017-08-19T08:00:00Z,X5DKW,33.15555555555555
2017-08-19T08:00:00Z,ZP1FZ,21.057032163742694
2017-08-19T08:00:00Z,ZZ8JF,9.556965601965603
2017-08-20T08:00:00Z,3S31A,11.682108047897522
2017-08-20T08:00:00Z,A2FBI,16.477513227513228
2017-08-20T08:00:00Z,DJN0F,19.84325396825397
2017-08-20T08:00:00Z,E5P9N,17.80648148148148
2017-08-20T08:00:00Z,FRITQ,16.119999999999997
2017-08-20T08:00:00Z,H96P6,19.335582010582012
2017-08-20T08:00:00Z,PG3MI,17.22089947089947
2017-08-20T08:00:00Z,QJHW4,23.86527269027269
2017-08-20T08:00:00Z,WT52R,19.459635199108885
2017-08-20T08:00:00Z,X5DKW,33.15555555555555
2017-08-20T08:00:00Z,ZP1FZ,18.36415343915344
2017-08-20T08:00:00Z,ZZ8JF,11.119444444444445
2017-08-21T08:00:00Z,3S31A,14.112179487179489
2017-08-21T08:00:00Z,A2FBI,16.43915343915344
2017-08-21T08:00:00Z,DJN0F,19.79693313222725
2017-08-21T08:00:00Z,E5P9N,18.854228520017994
2017-08-21T08:00:00Z,FRITQ,16.119999999999997
2017-08-21T08:00:00Z,H96P6,20.533618233618235
2017-08-21T08:00:00Z,PG3MI,19.374358974358973
2017-08-21T08:00:00Z,QJHW4,24.777350427350427
2017-08-21T08:00:00Z,WT52R,16.423034188034187
2017-08-21T08:00:00Z,X5DKW,33.15555555555555
2017-08-21T08:00:00Z,ZP1FZ,20.293724696356275
2017-08-21T08:00:00Z,ZZ8JF,12.01897435897436
2017-08-22T08:00:00Z,3S31A,13.503963963963963
2017-08-22T08:00:00Z,A2FBI,17.010492845786963
2017-08-22T08:00:00Z,DJN0F,21.624504504504504
2017-08-22T08:00:00Z,E5P9N,17.485455192034138
2017-08-22T08:00:00Z,FRITQ,16.119999999999997
2017-08-22T08:00:00Z,H96P6,20.135455455455453
2017-08-22T08:00:00Z,PG3MI,20.761711711711712
2017-08-22T08:00:00Z,QJHW4,20.055195195195193
2017-08-22T08:00:00Z,WT52R,13.940405405405405
2017-08-22T08:00:00Z,X5DKW,33.15555555555555
2017-08-22T08:00:00Z,ZP1FZ,19.63611190137506
2017-08-22T08:00:00Z,ZZ8JF,9.38936936936937
2017-08-23T08:00:00Z,3S31A,12.397991452991453
2017-08-23T08:00:00Z,A2FBI,14.692307692307693
2017-08-23T08:00:00Z,DJN0F,20.91104166666667
2017-08-23T08:00:00Z,E5P9N,15.54426282051282
2017-08-23T08:00:00Z,FRITQ,16.119999999999997
2017-08-23T08:00:00Z,H96P6,19.550363247863245
2017-08-23T08:00:00Z,PG3MI,22.38163129973475
2017-08-23T08:00:00Z,QJHW4,15.852542735042734
2017-08-23T08:00:00Z,WT52R,13.253344017094017
2017-08-23T08:00:00Z,X5DKW,33.15555555555555
2017-08-23T08:00:00Z,ZP1FZ,17.158168498168497
2017-08-23T08:00:00Z,ZZ8JF,7.8005555555555555
2017-08-24T08:00:00Z,3S31A,16.035407608695653
2017-08-24T08:00:00Z,A2FBI,16.08858695652174
2017-08-24T08:00:00Z,DJN0F,22.8946875
2017-08-24T08:00:00Z,E5P9N,18.097590579710147
2017-08-24T08:00:00Z,FRITQ,16.119999999999997
2017-08-24T08:00:00Z,H96P6,20.0323731884058
2017-08-24T08:00:00Z,PG3MI,21.695885928003737
2017-08-24T08:00:00Z,QJHW4,15.80031746031746
2017-08-24T08:00:00Z,WT52R,15.986974637681158
2017-08-24T08:00:00Z,X5DKW,33.15555555555555
2017-08-24T08:00:00Z,ZP1FZ,19.87586956521739
2017-08-24T08:00:00Z,ZZ8JF,12.873863636363637
2017-08-25T08:00:00Z,3S31A,14.961221340388008
2017-08-25T08:00:00Z,A2FBI,18.740079365079364
2017-08-25T08:00:00Z,DJN0F,28.676285714285715
2017-08-25T08:00:00Z,E5P9N,20.255095238095237
2017-08-25T08:00:00Z,FRITQ,16.119999999999997
2017-08-25T08:00:00Z,H96P6,20.239880952380954
2017-08-25T08:00:00Z,PG3MI,20.13063492063492
2017-08-25T08:00:00Z,QJHW4,15.366636141636143
2017-08-25T08:00:00Z,WT52R,16.8734126984127
2017-08-25T08:00:00Z,X5DKW,33.15555555555555
2017-08-25T08:00:00Z,ZP1FZ,19.86329365079365
2017-08-25T08:00:00Z,ZZ8JF,13.442322291235337
2017-08-26T08:00:00Z,3S31A,12.489289164941338
2017-08-26T08:00:00Z,A2FBI,13.601794340924776
2017-08-26T08:00:00Z,DJN0F,22.373571428571427
2017-08-26T08:00:00Z,E5P9N,15.05367149758454
2017-08-26T08:00:00Z,FRITQ,16.119999999999997
2017-08-26T08:00:00Z,H96P6,16.899910282953762
2017-08-26T08:00:00Z,PG3MI,16.73209109730849
2017-08-26T08:00:00Z,QJHW4,14.444502164502163
2017-08-26T08:00:00Z,WT52R,14.379555555555555
2017-08-26T08:00:00Z,X5DKW,33.15555555555555
2017-08-26T08:00:00Z,ZP1FZ,16.573091787439612
2017-08-26T08:00:00Z,ZZ8JF,8.028195488721805
2017-08-27T08:00:00Z,3S31A,15.652467008365738
2017-08-27T08:00:00Z,A2FBI,15.435136090491339
2017-08-27T08:00:00Z,DJN0F,22.729056203605516
2017-08-27T08:00:00Z,E5P9N,16.680765540574658
2017-08-27T08:00:00Z,FRITQ,16.119999999999997
2017-08-27T08:00:00Z,H96P6,19.288747496170615
2017-08-27T08:00:00Z,PG3MI,19.011281960645693
2017-08-27T08:00:00Z,QJHW4,16.570235825069922
2017-08-27T08:00:00Z,WT52R,14.054660068339812
2017-08-27T08:00:00Z,X5DKW,33.15555555555555
2017-08-27T08:00:00Z,ZP1FZ,18.05790915517851
2017-08-27T08:00:00Z,ZZ8JF,8.79008336279015
2017-08-28T08:00:00Z,3S31A,12.105549027288157
2017-08-28T08:00:00Z,A2FBI,15.85806893850372
2017-08-28T08:00:00Z,DJN0F,21.48858108108108
2017-08-28T08:00:00Z,E5P9N,17.727445429619344
2017-08-28T08:00:00Z,FRITQ,16.119999999999997
2017-08-28T08:00:00Z,H96P6,16.251138094616355
2017-08-28T08:00:00Z,PG3MI,15.26635330983157
2017-08-28T08:00:00Z,QJHW4,13.906506506506505
2017-08-28T08:00:00Z,WT52R,13.968778467908903
2017-08-28T08:00:00Z,X5DKW,33.15555555555555
2017-08-28T08:00:00Z,ZP1FZ,16.903421464943204
2017-08-28T08:00:00Z,ZZ8JF,9.677007442224832
2017-08-29T08:00:00Z,3S31A,12.037579365079367
2017-08-29T08:00:00Z,A2FBI,12.382936507936508
2017-08-29T08:00:00Z,DJN0F,17.343035714285712
2017-08-29T08:00:00Z,E5P9N,15.104880952380952
2017-08-29T08:00:00Z,FRITQ,16.119999999999997
2017-08-29T08:00:00Z,H96P6,12.468712121212121
2017-08-29T08:00:00Z,PG3MI,13.406349206349207
2017-08-29T08:00:00Z,QJHW4,10.365119047619048
2017-08-29T08:00:00Z,WT52R,11.158769841269843
2017-08-29T08:00:00Z,X5DKW,33.15555555555555
2017-08-29T08:00:00Z,ZP1FZ,15.311349206349206
2017-08-29T08:00:00Z,ZZ8JF,7.564850427350429
2017-08-30T08:00:00Z,3S31A,10.580779569892474
2017-08-30T08:00:00Z,A2FBI,12.905890804597702
2017-08-30T08:00:00Z,DJN0F,14.470967741935484
2017-08-30T08:00:00Z,E5P9N,14.803225806451614
2017-08-30T08:00:00Z,FRITQ,16.119999999999997
2017-08-30T08:00:00Z,H96P6,12.453360215053763
2017-08-30T08:00:00Z,PG3MI,14.213037634408602
2017-08-30T08:00:00Z,QJHW4,8.080846774193548
2017-08-30T08:00:00Z,WT52R,10.542540322580646
2017-08-30T08:00:00Z,X5DKW,33.15555555555555
2017-08-30T08:00:00Z,ZP1FZ,14.091263440860214
2017-08-30T08:00:00Z,ZZ8JF,6.884475806451613
2017-08-31T08:00:00Z,3S31A,11.380654761904761
2017-08-31T08:00:00Z,A2FBI,13.904761904761905
2017-08-31T08:00:00Z,DJN0F,14.335714285714284
2017-08-31T08:00:00Z,E5P9N,15.906547619047618
2017-08-31T08:00:00Z,FRITQ,16.119999999999997
2017-08-31T08:00:00Z,H96P6,12.360119047619047
2017-08-31T08:00:00Z,PG3MI,15.0527950310559
2017-08-31T08:00:00Z,QJHW4,8.742559523809524
2017-08-31T08:00:00Z,WT52R,11.625698757763974
2017-08-31T08:00:00Z,X5DKW,33.15555555555555
2017-08-31T08:00:00Z,ZP1FZ,14.520833333333334
2017-08-31T08:00:00Z,ZZ8JF,8.30496894409938
2017-09-01T08:00:00Z,3S31A,12.189278752436648
2017-09-01T08:00:00Z,A2FBI,15.126705653021443
2017-09-01T08:00:00Z,DJN0F,12.914814814814816
2017-09-01T08:00:00Z,E5P9N,17.40389863547758
2017-09-01T08:00:00Z,FRITQ,16.119999999999997
2017-09-01T08:00:00Z,H96P6,13.397270955165693
2017-09-01T08:00:00Z,PG3MI,14.289473684210524
2017-09-01T08:00:00Z,QJHW4,10.352826510721247
2017-09-01T08:00:00Z,WT52R,11.63001949317739
2017-09-01T08:00:00Z,X5DKW,33.15555555555555
2017-09-01T08:00:00Z,ZP1FZ,17.384015594541907
2017-09-01T08:00:00Z,ZZ8JF,8.268031189083821
2017-09-02T08:00:00Z,3S31A,10.130490956072354
2017-09-02T08:00:00Z,A2FBI,12.397932816537468
2017-09-02T08:00:00Z,DJN0F,13.569767441860463
2017-09-02T08:00:00Z,E5P9N,14.425645994832042
2017-09-02T08:00:00Z,FRITQ,16.119999999999997
2017-09-02T08:00:00Z,H96P6,13.32874677002584
2017-09-02T08:00:00Z,PG3MI,13.172238372093023
2017-09-02T08:00:00Z,QJHW4,9.853036175710594
2017-09-02T08:00:00Z,WT52R,13.234625322997417
2017-09-02T08:00:00Z,X5DKW,33.15555555555555
2017-09-02T08:00:00Z,ZP1FZ,12.810271317829455
2017-09-02T08:00:00Z,ZZ8JF,7.404108527131783
2017-09-03T08:00:00Z,3S31A,11.190972222222221
2017-09-03T08:00:00Z,A2FBI,14.4125
2017-09-03T08:00:00Z,DJN0F,18.96444444444444
2017-09-03T08:00:00Z,E5P9N,16.05138888888889
2017-09-03T08:00:00Z,FRITQ,16.119999999999997
2017-09-03T08:00:00Z,H96P6,14.25705128205128
2017-09-03T08:00:00Z,PG3MI,15.977777777777778
2017-09-03T08:00:00Z,QJHW4,11.748535353535352
2017-09-03T08:00:00Z,WT52R,14.005555555555558
2017-09-03T08:00:00Z,X5DKW,33.15555555555555
2017-09-03T08:00:00Z,ZP1FZ,15.124561403508771
2017-09-03T08:00:00Z,ZZ8JF,8.55903381642512
2017-09-04T08:00:00Z,3S31A,16.63277027027027
2017-09-04T08:00:00Z,A2FBI,19.388513513513516
2017-09-04T08:00:00Z,DJN0F,24.013513513513512
2017-09-04T08:00:00Z,E5P9N,20.399887387387388
2017-09-04T08:00:00Z,FRITQ,16.119999999999997
2017-09-04T08:00:00Z,H96P6,17.073175675675675
2017-09-04T08:00:00Z,PG3MI,18.42797619047619
2017-09-04T08:00:00Z,QJHW4,14.741845238095237
2017-09-04T08:00:00Z,WT52R,14.521856639247943
2017-09-04T08:00:00Z,X5DKW,33.15555555555555
2017-09-04T08:00:00Z,ZP1FZ,19.144932432432434
2017-09-04T08:00:00Z,ZZ8JF,13.50632678132678
2017-09-05T08:00:00Z,3S31A,18.6796875
2017-09-05T08:00:00Z,A2FBI,16.763833992094863
2017-09-05T08:00:00Z,DJN0F,13.87
2017-09-05T08:00:00Z,E5P9N,20.216517857142858
2017-09-05T08:00:00Z,FRITQ,16.119999999999997
2017-09-05T08:00:00Z,H96P6,13.846875
2017-09-05T08:00:00Z,PG3MI,20.635416666666668
2017-09-05T08:00:00Z,QJHW4,9.715013586956522
2017-09-05T08:00:00Z,WT52R,13.145631720430108
2017-09-05T08:00:00Z,X5DKW,33.15555555555555
2017-09-05T08:00:00Z,ZP1FZ,14.923510971786834
2017-09-05T08:00:00Z,ZZ8JF,16.114166666666666
2017-09-06T08:00:00Z,3S31A,14.190277777777778
2017-09-06T08:00:00Z,A2FBI,12.572916666666668
2017-09-06T08:00:00Z,DJN0F,19.27625
2017-09-06T08:00:00Z,E5P9N,15.035972222222222
2017-09-06T08:00:00Z,FRITQ,16.119999999999997
2017-09-06T08:00:00Z,H96P6,11.652916666666664
2017-09-06T08:00:00Z,PG3MI,14.765277777777778
2017-09-06T08:00:00Z,QJHW4,11.537777777777777
2017-09-06T08:00:00Z,WT52R,10.566666666666666
2017-09-06T08:00:00Z,X5DKW,33.15555555555555
2017-09-06T08:00:00Z,ZP1FZ,16.21462962962963
2017-09-06T08:00:00Z,ZZ8JF,8.488653846153847
2017-09-07T08:00:00Z,3S31A,15.129820261437908
2017-09-07T08:00:00Z,A2FBI,14.98081841432225
2017-09-07T08:00:00Z,DJN0F,22.229411764705887
2017-09-07T08:00:00Z,E5P9N,18.643954248366015
2017-09-07T08:00:00Z,FRITQ,16.119999999999997
2017-09-07T08:00:00Z,H96P6,14.424046604148907
2017-09-07T08:00:00Z,PG3MI,17.059640522875814
2017-09-07T08:00:00Z,QJHW4,16.494460784313727
2017-09-07T08:00:00Z,WT52R,13.431209150326795
2017-09-07T08:00:00Z,X5DKW,33.15555555555555
2017-09-07T08:00:00Z,ZP1FZ,18.587712418300654
2017-09-07T08:00:00Z,ZZ8JF,8.185933503836317
2017-09-08T08:00:00Z,3S31A,15.178262892078683
2017-09-08T08:00:00Z,A2FBI,17.745169082125607
2017-09-08T08:00:00Z,DJN0F,19.232323232323235
2017-09-08T08:00:00Z,E5P9N,17.000431951089848
2017-09-08T08:00:00Z,FRITQ,16.119999999999997
2017-09-08T08:00:00Z,H96P6,14.513863270385007
2017-09-08T08:00:00Z,PG3MI,16.8127990430622
2017-09-08T08:00:00Z,QJHW4,11.435631679109939
2017-09-08T08:00:00Z,WT52R,11.81009436469963
2017-09-08T08:00:00Z,X5DKW,33.15555555555555
2017-09-08T08:00:00Z,ZP1FZ,16.770997807017547
2017-09-08T08:00:00Z,ZZ8JF,7.12138888888889
2017-09-09T08:00:00Z,3S31A,13.303873411534703
2017-09-09T08:00:00Z,A2FBI,12.96590909090909
2017-09-09T08:00:00Z,DJN0F,15.95139296187683
2017-09-09T08:00:00Z,E5P9N,13.78161045943304
2017-09-09T08:00:00Z,FRITQ,16.119999999999997
2017-09-09T08:00:00Z,H96P6,13.536880905832518
2017-09-09T08:00:00Z,PG3MI,17.671432062561095
2017-09-09T08:00:00Z,QJHW4,10.00161697621375
2017-09-09T08:00:00Z,WT52R,7.888057999348322
2017-09-09T08:00:00Z,X5DKW,33.15555555555555
2017-09-09T08:00:00Z,ZZ8JF,5.809870370370372
2017-09-10T08:00:00Z,3S31A,14.419964349376114
2017-09-10T08:00:00Z,A2FBI,11.518774703557312
2017-09-10T08:00:00Z,DJN0F,22.51212121212121
2017-09-10T08:00:00Z,E5P9N,16.627865612648222
2017-09-10T08:00:00Z,FRITQ,16.119999999999997
2017-09-10T08:00:00Z,H96P6,18.965223665223665
2017-09-10T08:00:00Z,PG3MI,21.06103106804369
2017-09-10T08:00:00Z,QJHW4,15.239560567309928
2017-09-10T08:00:00Z,WT52R,9.607881887933038
2017-09-10T08:00:00Z,X5DKW,33.15555555555555
2017-09-10T08:00:00Z,ZZ8JF,5.883025911286782
2017-09-11T08:00:00Z,3S31A,19.719880785413746
2017-09-11T08:00:00Z,A2FBI,21.171230158730157
2017-09-11T08:00:00Z,DJN0F,35.443571428571424
2017-09-11T08:00:00Z,E5P9N,22.96634915069347
2017-09-11T08:00:00Z,FRITQ,16.119999999999997
2017-09-11T08:00:00Z,H96P6,18.562104920169435
2017-09-11T08:00:00Z,PG3MI,29.02197288452548
2017-09-11T08:00:00Z,QJHW4,18.958230926779315
2017-09-11T08:00:00Z,WT52R,16.065293892643123
2017-09-11T08:00:00Z,X5DKW,33.15555555555555
2017-09-11T08:00:00Z,ZZ8JF,11.405491004497753
2017-09-11T16:00:00Z,1X116,8.46045197740113
2017-09-11T16:00:00Z,90BZ1,8.237835153922543
2017-09-11T16:00:00Z,9Q6TA,11.431372549019608
2017-09-11T16:00:00Z,KW43U,12.291304347826088
2017-09-11T16:00:00Z,VR4WG,12.739708404802744
2017-09-11T16:00:00Z,XJF9O,8.591720779220779
2017-09-11T16:00:00Z,XNLVD,10.169934640522875
2017-09-11T18:30:00Z,1Z2W7,67.03526386404293
2017-09-11T18:30:00Z,KZ9W9,54.33188149350649
2017-09-11T18:30:00Z,PJNW1,25.477831277672358
2017-09-12T08:00:00Z,3S31A,25.01111111111111
2017-09-12T08:00:00Z,A2FBI,30.909201126592432
2017-09-12T08:00:00Z,DJN0F,42.2525
2017-09-12T08:00:00Z,E5P9N,32.15646825396825
2017-09-12T08:00:00Z,FRITQ,16.119999999999997
2017-09-12T08:00:00Z,H96P6,21.71140581575364
2017-09-12T08:00:00Z,PG3MI,31.02109562979128
2017-09-12T08:00:00Z,QJHW4,23.14954811270601
2017-09-12T08:00:00Z,WT52R,21.646560846560845
2017-09-12T08:00:00Z,X5DKW,33.15555555555555
2017-09-12T08:00:00Z,ZZ8JF,17.017211497211495
2017-09-12T16:00:00Z,1X116,7.589798850574713
2017-09-12T16:00:00Z,90BZ1,6.998067632850242
2017-09-12T16:00:00Z,9Q6TA,9.256211180124224
2017-09-12T16:00:00Z,KW43U,9.18452380952381
2017-09-12T16:00:00Z,VR4WG,10.225
2017-09-12T16:00:00Z,XJF9O,7.793103448275862
2017-09-12T16:00:00Z,XNLVD,9.454589371980676
2017-09-12T18:30:00Z,A7UCQ,36.3303361210673
2017-09-13T08:00:00Z,3S31A,27.284889745987225
2017-09-13T08:00:00Z,A2FBI,27.948178016726402
2017-09-13T08:00:00Z,DJN0F,36.55215053763441
2017-09-13T08:00:00Z,E5P9N,29.313863492611123
2017-09-13T08:00:00Z,FRITQ,16.119999999999997
2017-09-13T08:00:00Z,H96P6,21.753173211781206
2017-09-13T08:00:00Z,PG3MI,28.557971014492754
2017-09-13T08:00:00Z,QJHW4,17.537623277454976
2017-09-13T08:00:00Z,WT52R,19.307161476516313
2017-09-13T08:00:00Z,X5DKW,33.15555555555555
2017-09-13T08:00:00Z,ZZ8JF,16.78175534143276
2017-09-13T16:00:00Z,1X116,10.245495495495495
2017-09-13T16:00:00Z,90BZ1,9.658991228070175
2017-09-13T16:00:00Z,9Q6TA,12.49390243902439
2017-09-13T16:00:00Z,KW43U,11.689814814814815
2017-09-13T16:00:00Z,VR4WG,12.928240740740739
2017-09-13T16:00:00Z,XJF9O,10.770833333333334
2017-09-13T16:00:00Z,XNLVD,12.523657289002559
2017-09-13T18:30:00Z,1Z2W7,48.51618885448916
2017-09-13T18:30:00Z,A7UCQ,41.951306616213735
2017-09-14T08:00:00Z,3S31A,28.518813131313134
2017-09-14T08:00:00Z,A2FBI,24.385353535353534
2017-09-14T08:00:00Z,DJN0F,28.6375
2017-09-14T08:00:00Z,E5P9N,27.166944444444443
2017-09-14T08:00:00Z,FRITQ,16.119999999999997
2017-09-14T08:00:00Z,H96P6,18.34108585858586
2017-09-14T08:00:00Z,PG3MI,30.60238095238095
2017-09-14T08:00:00Z,QJHW4,16.925925925925927
2017-09-14T08:00:00Z,WT52R,16.410014430014428
2017-09-14T08:00:00Z,X5DKW,33.15555555555555
2017-09-14T08:00:00Z,ZZ8JF,14.289775910364144
2017-09-14T16:00:00Z,1X116,10.77836879432624
2017-09-14T16:00:00Z,90BZ1,10.638586956521738
2017-09-14T16:00:00Z,9Q6TA,9.847826086956522
2017-09-14T16:00:00Z,KW43U,10.01268115942029
2017-09-14T16:00:00Z,VR4WG,15.365942028985508
2017-09-14T16:00:00Z,XJF9O,9.545454545454547
2017-09-14T16:00:00Z,XNLVD,10.685869565217391
2017-09-14T18:30:00Z,1Z2W7,50.36613526570048
2017-09-14T18:30:00Z,A7UCQ,39.212082125603864
2017-09-14T18:30:00Z,KZ9W9,64.86785653753026
2017-09-14T18:30:00Z,PJNW1,0.0
2017-09-15T08:00:00Z,3S31A,25.982702020202023
2017-09-15T08:00:00Z,A2FBI,23.361111111111114
2017-09-15T08:00:00Z,DJN0F,25.49560606060606
2017-09-15T08:00:00Z,E5P9N,25.746969696969696
2017-09-15T08:00:00Z,FRITQ,16.119999999999997
2017-09-15T08:00:00Z,H96P6,21.8729797979798
2017-09-15T08:00:00Z,PG3MI,31.962121212121215
2017-09-15T08:00:00Z,QJHW4,16.17083333333333
2017-09-15T08:00:00Z,WT52R,15.06540404040404
2017-09-15T08:00:00Z,X5DKW,33.15555555555555
2017-09-15T08:00:00Z,ZZ8JF,13.059372294372295
2017-09-15T16:00:00Z,1X116,12.979166666666668
2017-09-15T16:00:00Z,90BZ1,12.546511627906977
2017-09-15T16:00:00Z,9Q6TA,12.469696969696969
2017-09-15T16:00:00Z,KW43U,12.708333333333332
2017-09-15T16:00:00Z,VR4WG,16.009469696969695
2017-09-15T16:00:00Z,XJF9O,10.579545454545453
2017-09-15T16:00:00Z,XNLVD,10.795454545454545
2017-09-15T18:30:00Z,1Z2W7,60.19730555555556
2017-09-15T18:30:00Z,A7UCQ,48.10792207792207
2017-09-15T18:30:00Z,KZ9W9,51.70197572389588
2017-09-15T18:30:00Z,PJNW1,0.0
2017-09-16T08:00:00Z,3S31A,19.853829966329965
2017-09-16T08:00:00Z,A2FBI,23.847883597883595
2017-09-16T08:00:00Z,DJN0F,24.980303030303027
2017-09-16T08:00:00Z,E5P9N,24.675462962962964
2017-09-16T08:00:00Z,FRITQ,16.119999999999997
2017-09-16T08:00:00Z,H96P6,14.082828282828283
2017-09-16T08:00:00Z,PG3MI,26.918686868686866
2017-09-16T08:00:00Z,QJHW4,16.07087542087542
2017-09-16T08:00:00Z,WT52R,25.239219576719577
2017-09-16T08:00:00Z,X5DKW,33.15555555555555
2017-09-16T08:00:00Z,ZZ8JF,9.90952380952381
2017-09-16T16:00:00Z,1X116,14.233974358974358
2017-09-16T16:00:00Z,90BZ1,14.211538461538462
2017-09-16T16:00:00Z,9Q6TA,13.755357142857143
2017-09-16T16:00:00Z,KW43U,15.70673076923077
2017-09-16T16:00:00Z,VR4WG,15.274038461538462
2017-09-16T16:00:00Z,XJF9O,12.586538461538462
2017-09-16T16:00:00Z,XNLVD,12.82882882882883
2017-09-16T18:30:00Z,1Z2W7,87.66278455284552
2017-09-16T18:30:00Z,A7UCQ,49.251442560573
2017-09-16T18:30:00Z,KZ9W9,51.02583137254902
2017-09-16T18:30:00Z,PJNW1,0.0
2017-09-17T08:00:00Z,3S31A,11.297542735042734
2017-09-17T08:00:00Z,A2FBI,12.622100122100122
2017-09-17T08:00:00Z,DJN0F,14.222756410256409
2017-09-17T08:00:00Z,E5P9N,15.368025030525027
2017-09-17T08:00:00Z,FRITQ,16.119999999999997
2017-09-17T08:00:00Z,H96P6,9.960505698005697
2017-09-17T08:00:00Z,PG3MI,18.17735042735043
2017-09-17T08:00:00Z,QJHW4,10.491628959276019
2017-09-17T08:00:00Z,WT52R,9.482520682978349
2017-09-17T08:00:00Z,X5DKW,33.15555555555555
2017-09-17T08:00:00Z,ZZ8JF,5.9805218173639245
2017-09-17T16:00:00Z,1X116,12.599806201550388
2017-09-17T16:00:00Z,90BZ1,13.99797775530839
2017-09-17T16:00:00Z,9Q6TA,14.164682539682538
2017-09-17T16:00:00Z,KW43U,12.373062015503876
2017-09-17T16:00:00Z,VR4WG,17.425387596899228
2017-09-17T16:00:00Z,XJF9O,11.319282945736436
2017-09-17T16:00:00Z,XNLVD,11.70265780730897
2017-09-17T18:30:00Z,1Z2W7,34.54464285714286
2017-09-17T18:30:00Z,A7UCQ,38.79122023809524
2017-09-17T18:30:00Z,KZ9W9,31.819232286841654
2017-09-17T18:30:00Z,PJNW1,0.0
2017-09-18T08:00:00Z,3S31A,11.67314814814815
2017-09-18T08:00:00Z,A2FBI,13.59848484848485
2017-09-18T08:00:00Z,DJN0F,9.376025132275132
2017-09-18T08:00:00Z,E5P9N,15.602843915343916
2017-09-18T08:00:00Z,FRITQ,16.119999999999997
2017-09-18T08:00:00Z,H96P6,12.230555555555554
2017-09-18T08:00:00Z,PG3MI,18.576252723311544
2017-09-18T08:00:00Z,QJHW4,10.224537037037036
2017-09-18T08:00:00Z,WT52R,8.9291910331384
2017-09-18T08:00:00Z,X5DKW,33.15555555555555
2017-09-18T08:00:00Z,ZZ8JF,4.908257080610022
2017-09-18T16:00:00Z,1X116,10.736519607843137
2017-09-18T16:00:00Z,90BZ1,12.072916666666668
2017-09-18T16:00:00Z,9Q6TA,10.647593896713616
2017-09-18T16:00:00Z,KW43U,11.09375
2017-09-18T16:00:00Z,VR4WG,14.455163043478262
2017-09-18T16:00:00Z,XJF9O,10.251358695652174
2017-09-18T16:00:00Z,XNLVD,11.621212121212121
2017-09-18T18:30:00Z,1Z2W7,42.07497222222222
2017-09-18T18:30:00Z,A7UCQ,43.27454439252336
2017-09-18T18:30:00Z,KZ9W9,30.372208571428573
2017-09-18T18:30:00Z,PJNW1,0.0
2017-09-19T08:00:00Z,3S31A,10.933145587984297
2017-09-19T08:00:00Z,A2FBI,12.294077487625875
2017-09-19T08:00:00Z,DJN0F,11.642498719918075
2017-09-19T08:00:00Z,E5P9N,14.990836320191159
2017-09-19T08:00:00Z,FRITQ,16.119999999999997
2017-09-19T08:00:00Z,H96P6,13.717818740399386
2017-09-19T08:00:00Z,PG3MI,14.19012707722385
2017-09-19T08:00:00Z,QJHW4,11.685014507595154
2017-09-19T08:00:00Z,WT52R,9.813261648745518
2017-09-19T08:00:00Z,X5DKW,33.15555555555555
2017-09-19T08:00:00Z,ZZ8JF,6.3998604269293935
2017-09-19T16:00:00Z,1X116,10.825174825174827
2017-09-19T16:00:00Z,90BZ1,10.799202127659575
2017-09-19T16:00:00Z,9Q6TA,11.177033492822966
2017-09-19T16:00:00Z,KW43U,9.720434782608695
2017-09-19T16:00:00Z,VR4WG,11.615802675585286
2017-09-19T16:00:00Z,XJF9O,8.487179487179487
2017-09-19T16:00:00Z,XNLVD,9.1921768707483
2017-09-19T18:30:00Z,1Z2W7,51.712054865424435
2017-09-19T18:30:00Z,A7UCQ,46.25085077996716
2017-09-19T18:30:00Z,KZ9W9,45.32824349442379
2017-09-19T18:30:00Z,PJNW1,0.0
2017-09-20T08:00:00Z,3S31A,11.135008613264427
2017-09-20T08:00:00Z,A2FBI,14.626467931345978
2017-09-20T08:00:00Z,DJN0F,12.729974160206718
2017-09-20T08:00:00Z,E5P9N,16.083384229895856
2017-09-20T08:00:00Z,FRITQ,16.119999999999997
2017-09-20T08:00:00Z,H96P6,14.617067863457095
2017-09-20T08:00:00Z,PG3MI,19.578867542972702
2017-09-20T08:00:00Z,QJHW4,10.518371586360642
2017-09-20T08:00:00Z,WT52R,12.282088154888962
2017-09-20T08:00:00Z,X5DKW,33.15555555555555
2017-09-20T08:00:00Z,ZZ8JF,8.7492721791559
2017-09-20T16:00:00Z,1X116,11.585992907801419
2017-09-20T16:00:00Z,90BZ1,11.398936170212766
2017-09-20T16:00:00Z,9Q6TA,13.107758620689655
2017-09-20T16:00:00Z,KW43U,13.370124113475178
2017-09-20T16:00:00Z,VR4WG,16.408244680851062
2017-09-20T16:00:00Z,XJF9O,11.429468599033818
2017-09-20T16:00:00Z,XNLVD,12.247222222222222
2017-09-20T18:30:00Z,1Z2W7,50.957868679775274
